appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime
436270,1,0,28,20,12,0,0
436280,1,0,35,49,21,0,0
436290,1,0,40,210,77,0,0
436320,1,0,46,1594,289,0,0
436340,1,0,0,23,3,0,0
436360,1,0,25,18,2,0,0
436390,1,0,8,288,27,0,0
436400,1,0,0,35,9,0,0
436470,1,0,6,68,5,0,0
436480,1,0,1,25,15,4,4
436490,1,0,8,161,35,0,0
436500,1,0,44,335,98,0,0
436510,1,0,0,6,1,0,0
436520,1,0,408,4562,3397,161,68
436530,1,0,42,211,61,0,0
436560,1,0,0,485,306,0,0
436670,1,0,26,439,26,0,0
436690,1,0,25,30,11,0,0
436820,1,0,0,1133,24,42,51
436850,1,0,19,3,3,0,0
436860,1,0,0,29,23,0,0
436870,1,0,0,22,11,0,0
436940,1,0,9,49,7,0,0
436950,1,0,0,4,1,0,0
437000,1,0,42,90,36,0,0
437020,1,0,31,61,1,0,0
437030,1,0,0,14,8,0,0
437060,1,0,61,20,2,0,0
437080,1,0,5,53,16,0,0
437090,1,0,12,39,5,0,0
437100,1,0,14,66,5,0,0
437160,1,0,86,1579,109,129,129
437170,1,0,0,7,2,0,0
437180,1,0,15,18,7,292,308
437210,1,0,0,5,4,0,0
437250,1,0,33,209,34,0,0
437340,1,0,13,6,0,0,0
437380,1,0,0,7,5,0,0
437390,1,0,53,110,34,0,0
437400,1,0,0,8,27,1,1
437420,1,0,26,165,20,0,0
437520,1,0,20,67,1,0,0
437530,1,0,10,136,34,189,189
437570,1,0,19,729,122,60,60
437610,1,16,0,156,13,0,0
437630,1,0,34,232,42,0,0
437690,1,0,32,33,5,0,0
437710,1,0,23,9,2,0,0
437720,1,0,4,67,28,0,0
437730,1,0,14,32,5,0,0
437740,1,0,0,19,23,0,0
437870,1,0,21,83,77,0,0
437880,1,0,19,12,6,0,0
437890,1,0,21,137,50,571,577
437900,1,0,19,575,58,1,1
437920,1,0,29,3449,378,570,491
438000,1,0,28,48,6,0,0
438020,1,0,9,85,206,288,263
438030,1,0,0,201,246,255,246
438040,1,0,0,6591,988,1752,828
438080,1,0,10,442,103,245,291
438090,1,0,35,5,3,0,0
438100,1,0,0,25818,3323,1351,52
438130,1,0,49,250,15,719,719
438140,1,0,0,492,128,0,0
438160,1,0,0,5,0,0,0
438180,1,0,0,433,160,210,205
438220,1,0,2,11,3,0,0
438240,0,0,0,14,0,0,0
438260,1,0,12,14,3,0,0
438270,1,0,0,1189,88,91,100
438300,1,0,19,13,10,0,0
438320,1,0,42,154,3,0,0
438340,1,0,10,83,47,0,0
438350,1,0,0,27,3,0,0
438360,1,0,0,11,4,0,0
438420,1,0,12,272,113,0,0
438430,1,0,35,214,61,0,0
438440,1,0,36,20,0,0,0
438450,1,0,0,30,2,0,0
438460,1,0,0,29,2,0,0
438480,1,0,240,673,137,305,310
438490,1,0,47,2576,738,942,657
438560,1,0,0,7,3,0,0
438600,1,0,0,145,78,11,11
438640,1,0,69,1828,422,1399,1435
438650,1,0,0,9,9,0,0
438660,1,0,0,11,4,0,0
438680,1,0,15,936,169,14,16
438720,1,0,39,26,28,2,2
438730,1,0,10,15,18,0,0
438740,1,18,53,19663,8304,4823,4944
438770,1,0,0,0,2,0,0
438780,1,0,34,5,3,0,0
438790,1,0,0,38,125,0,0
438820,1,0,0,36,8,0,0
438910,1,0,15,2,8,0,0
438920,1,0,29,202,48,0,0
438940,1,0,40,12,2,0,0
439190,1,0,37,4138,609,272,303
439250,1,0,7,218,37,325,332
439260,1,0,0,45,13,0,0
439310,1,0,31,84,23,0,0
439340,1,0,17,347,138,0,0
439370,1,0,0,423,353,67,67
439420,1,0,23,15,1,0,0
